content,author_comment,editor_memo,create_datetime,author_url,author,license
昔からはないちもんめで選ばれぬわれは選民思想を持たず,はないちもんめの遊びではチームからひとりずつ指名されて勝負をします。人間関係によって、はないちもんめの数要員にはなるものの、なかなかお声がかからない、ということもあるでしょう。そんなシチュエーションに選民思想ということばをあてて対比的に詠みました。,,"Jun 25, 2025 5:09 am",https://x.com/mahounomahou,まほう野まほう,CC BY-NC-ND 4.0
六月の空をひねれば紫陽花のすべてに触れるようなリフレイン,,,"Jun 30, 2025 5:54 pm",https://x.com/Oishiine09,青木菓子,CC BY-NC-ND 4.0
ブルーブルー深い愛は青色とシャガールの絵を泳いで知った,美術館でシャガールの展示をみた時に、こんなに青ってあたたかいんだ…って感じました。,,"Jul 2, 2025 4:09 pm",https://x.com/Ns4HhpKEzA10870,サ行,CC BY-NC-ND 4.0
泥中の蓮は私の中にある穢れも糧にして咲いてやる,,,"Jul 6, 2025 9:06 pm",https://x.com/36aoRu1Re4K4AbR,空虚 シガイ,CC BY-NC-ND 4.0
カーテンで雑に作った夜のなか愛想笑いが剥がれて落ちた,,,"Jul 7, 2025 4:50 pm",https://x.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
空想の幼馴染の偶像を追悼できた日の半パピコ,友達のできた日。,,"Jul 7, 2025 9:47 pm",https://x.com/misosarasenryu,鯖虎,CC BY-NC-ND 4.0
静岡の茶畑で摘む一番茶最初の一煎のような朝焼け,一日の始まりを告げる「朝焼け」の、清らかで希望に満ちた美しさを、五感に訴えるイメージで表現しようと試みた一首です。広大な静岡の茶畑で、丁寧に摘み取られたその年最初の新茶（一番茶）。その茶葉にお湯を注いだ最初の一杯（一煎）は、格別な香りと、澄み切った味わい、そして美しい色を持っています。空が白み始め、世界がゆっくりと目覚めていく瞬間の、あの清浄で、何かが始まる予感に満ちた空気感は、まさしくこの「最初の一煎」のようです。視覚だけでなく、香りや味わいといった感覚を呼び覚ます比喩を用いることで、ただ美しいだけでなく、心と体に染み渡るような朝焼けの情景を描き出しました。うたを詠んだ後で読者の代わりにAIに読んでもらいました。,,"Jul 7, 2025 10:44 pm",https://x.com/toto_books,つくだとしお,CC BY-NC-ND 4.0
注射器でメランコリック抜き出して短歌に変えてわたしを創る,,,"Jul 2, 2025 10:46 pm",https://x.com/nashiorringo,にいたかりんご,CC BY-NC-ND 4.0
波ひとつひとつのゴールが違うから間違いなんてひとつもないよ,,,"Jul 7, 2025 8:57 pm",https://x.com/yosaku47,よさく,CC BY-NC-ND 4.0
起き抜けの喉を幾千年分のアイラブユーが通過　して　いま,なんか壮大なドラマを生み出してしまった気になってます,,"Jun 30, 2025 6:06 am",https://x.com/seiji_skywalker,まつのせいじ,CC BY-NC-ND 4.0
さようなら、恋人のきみ。こんにちは、ともだちのきみ。ともだち　の　きみ。,,,"Jul 7, 2025 8:28 pm",https://x.com/carda_mm,漁火いさな,CC BY-NC-ND 4.0
庭にいる猫が母猫探してて無責任に抱く明日死めのに,,,"Jul 1, 2025 3:19 pm",https://x.com/koromo_GuwuGzzz,照屋衣,CC BY-NC-ND 4.0
その村を通りかかった旅人はかなしみをひとつ忘れるらしい,,,"Jul 1, 2025 7:46 am",https://x.com/shienkotonoha,佐竹紫円,CC BY-NC-ND 4.0
子の細い髪にシャンプー泡立てる母さんもっとやさしくなるね,,,"Jul 5, 2025 1:24 am",https://x.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
夏が来る動画の君は笑っててエンドロールを知らないみたいに,,,"Jul 3, 2025 10:06 pm",https://x.com/kootarogo,藤瀬こうたろー,CC BY-NC-ND 4.0
朝がまだうまれたてだからもぎたての言葉も皮をむいて手渡す,,,"Jul 1, 2025 8:05 am",https://x.com/tankapanda,短歌パンダ,CC BY-NC-ND 4.0
海底にわたしの骨を積もらせる隆起したなら地層を撫でて,,,"Jun 29, 2025 10:25 pm",https://x.com/MeFuchsia,綿鍋和智子,CC BY-NC-ND 4.0
かぜに乗る綿毛のように歌はこび月の夜会に着地する種,,,"Jul 1, 2025 1:37 am",https://x.com/ukey.d,田 幸樹枝,CC BY-NC-ND 4.0
字が汚い日の字が父の字に似てる受け入れるしかないのだろうな,,,"Jul 3, 2025 12:18 am",https://x.com/_the_goldfish_,折戸みおこ,CC BY-NC-ND 4.0
紫の水晶に似た陽炎の水の薫りの花に生まれて,,,"Jul 7, 2025 10:03 pm",https://x.com/yoshinani_tanka,よしなに,CC BY-NC-ND 4.0
将来のヴィジョンはあるかと問われれば博打だからとっくに降りた,人生は結局博打でしかないのだ。,,"Jul 2, 2025 4:07 pm",https://x.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
この星の最期の夏を看取るよう俯く顔に大粒の種,,,"Jul 5, 2025 11:34 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
描きたい線まで遥か　空想の鳥がカメラを咥えて飛んだ,,,"Jul 1, 2025 4:07 pm",https://x.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
無限だと疑いもせずExcelのセルの数とか君の愛とか,,,"Jul 6, 2025 10:34 pm",https://x.com/TEN_57577,てん,CC BY-NC-ND 4.0
書くほどにこぼれていった私への贖罪としてまだ書いている,,,"Jul 6, 2025 12:09 pm",https://x.com/teto_starlight,てと,CC BY-NC-ND 4.0
打ち水になればいいなと流れ出る汗を地面に降らせ続ける,,,"Jul 7, 2025 8:39 pm",https://x.com/short_poem0505,あだむ,CC BY-NC-ND 4.0
記憶では買い足してないシャンプーが湧くしご飯は倍作ってる,ふたりの暮らし。,,"Jul 7, 2025 9:46 pm",https://x.com/misosarasenryu,鯖虎,CC BY-NC-ND 4.0
レモン派とイチゴ派といてわたしのは歯がぶつかって痛い思い出,,,"Jun 30, 2025 8:10 pm",https://x.com/Chiku_tanka,知久,CC BY-NC-ND 4.0
あんなにも綺麗なお別れだったのに、あなたと見れる朝日ばかり望んでしまった。,,,"Jul 7, 2025 9:56 pm",https://x.com/uchchu__nei,寧井,CC BY-NC-ND 4.0
午前二時ぐぅと鳴りけり腹さする白熊のような食欲に負け,深夜、静まり返った部屋で不意に訪れる、抗いがたい「食欲」という生命の根源的なエネルギーを、ユーモラスに切り取った一首です。時計が午前二時を指す頃、理性では「食べてはいけない」と分かっていながらも、腹の虫は正直に鳴いてしまいます。そのどうしようもない欲求を、大きくて、純粋で、どこか愛嬌のある「白熊」という存在に喩えました。お腹をさすりながらも、結局はその純粋な欲求に「負け」てしまう自分。そこには自己嫌悪だけでなく、そんな自分自身への愛おしさや、生き物としての性（さが）に対する肯定的な眼差しも含まれています。深夜のささやかな葛藤と敗北を、クスッと笑える日常の一コマとして描きました。うたを詠んだ後で読者の代わりにAIに読んでもらいました。,,"Jul 7, 2025 10:39 pm",https://x.com/toto_books,つくだとしお,CC BY-NC-ND 4.0
オートフィル　規則どおりに進まないふたりの間のじゃまな感情,,,"Jun 30, 2025 11:58 pm",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
壊さなきゃ永遠だったビー玉はラムネの瓶に守られていて,,,"Jun 29, 2025 10:53 pm",https://x.com/hakka_kinoko,ベーグル,CC BY-NC-ND 4.0
"ビアジョッキがたんと置いて先輩は甲殻類の声でわらった
",,,"Jun 30, 2025 11:53 pm",https://x.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
お名前は必ず書いて答案は人生最後に採点します,,,"Jul 1, 2025 12:56 pm",https://x.com/kiriyamatouta31,桐谷やまと,CC BY-NC-ND 4.0
「もう寝たい」きみがスイッチ押せばもうお口めがけて歯ブラシ発射,,,"Jun 29, 2025 9:18 pm",https://x.com/nuttarifan,乃木ひかり,CC BY-NC-ND 4.0
いつメンが右手をあげて小さめに右手をあげる形の絆,,,"Jul 7, 2025 2:49 am",https://x.com/narita_tanka,竜泉寺成田,CC BY-NC-ND 4.0
海鮮丼待ってる君の表情が写ルンですの暗がりにある,,,"Jul 6, 2025 8:02 pm",https://x.com/sonatine_yuki,村川愉季,CC BY-NC-ND 4.0
にべもなくスマホ壊れた旅先であらんかぎりの絵はがきを買う,,,"Jul 7, 2025 8:54 pm",https://x.com/akiiro3,ყąɱąɠųƈɧı ąƙıɧıཞơ,CC BY-NC-ND 4.0
腑に落ちるまで何度でも何度でも好きを眺めている星月夜,,,"Jun 29, 2025 9:42 pm",https://x.com/chaba_tea1,茶葉,CC BY-NC-ND 4.0
ジャマイカまで十七時間ベランダに干したジャージの先に青空,,,"Jul 5, 2025 11:35 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
Bluetooth　川で拾ったルーン文字ゆびでなぞって祭礼のうた,,,"Jul 1, 2025 4:09 pm",https://x.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
泣きながら貝殻に耳を押しあてて無神論者の歌う讃美歌,,,"Jun 29, 2025 10:15 pm",https://x.com/iam_yukarigohan,ゆかりごはん,CC BY-NC-ND 4.0
喫煙所ガラス戸越しに友だちの煙にだけは向ける素の顔,,,"Jul 2, 2025 2:28 pm",https://x.com/aonosaku31,青野 朔,CC BY-NC-ND 4.0
今までに一番うまく描けた絵は解答用紙の裏のらくがき,,,"Jul 7, 2025 4:51 pm",https://x.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
上唇から腫れる気配の朝きっとあの夜植えられた花,,,"Jun 30, 2025 5:59 am",https://x.com/seiji_skywalker,まつのせいじ,CC BY-NC-ND 4.0
不器用な冷やし中華の細切りがあっちこっちを親しげに向く,,,"Jul 2, 2025 2:09 pm",https://x.com/aonosaku31,青野 朔,CC BY-NC-ND 4.0
一瞬で花火に紛れられるから浴衣の色は紺がよかった,,,"Jun 30, 2025 10:48 pm",https://x.com/sinachiku_no_yo,萎竹,CC BY-NC-ND 4.0
おねだりのヒヨドリはつと首かしげ「いつもの」みたいな目配せをする,,,"Jun 30, 2025 4:10 pm",https://x.com/cotori_rin,琴里梨央,CC BY-NC-ND 4.0
精神科の患者らしくは見えないね向日葵みたいに笑うわたしは,,,"Jul 5, 2025 1:25 am",https://x.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
取り出した真珠がチャームになるまでの三十分で見るイルカショー,,,"Jul 7, 2025 9:31 pm",https://x.com/ume_dori,梅鶏,CC BY-NC-ND 4.0
もう君は君を赦してあげていい紙飛行機は次の空へと,,,"Jul 6, 2025 9:07 pm",https://x.com/36aoRu1Re4K4AbR,空虚 シガイ,CC BY-NC-ND 4.0
ポタポタと落ちる雫を片足で受け止めてゆく深夜のジムで,,,"Jun 25, 2025 10:34 pm",https://x.com/short_poem0505,あだむ,CC BY-NC-ND 4.0
ぼくたちのつむじを撫でて飛び立った最終便がいて座をくぐる,,,"Jun 30, 2025 6:21 pm",https://x.com/marja0312tk,まる弥,CC BY-NC-ND 4.0
見るだけの自分に似てる向日葵をムカついて切る。花瓶に活けた。,,,"Jul 4, 2025 11:30 pm",https://x.com/HikaruTsukikage,月影晃,CC BY-NC-ND 4.0
ただの人だから飛べないでも夢の中なら飛べるいつでも飛べる,歌人寺平じゅんさんの「#寺平じゅんの短歌サンデー」でのお題「ジブリ」に参加したものです。「紅の豚」のポルコ・ロッソの有名なセリフへのオマージュです。「飛ばねえ豚はただの豚だ」（元の科白）に対して「飛べない」としたのは、「飛べるけど、敢えて飛ばない。いろいろあって」というニュアンスを入れたかったからです。,,"Jul 4, 2025 2:16 am",https://x.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
寒がりの同僚上げたエアコンの温度をそっと下げる攻防,,,"Jun 30, 2025 1:54 pm",https://x.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
『プリンノセターノ』『フルーツモッターノ』あなたをもっと笑わせたかった,,,"Jul 8, 2025 12:01 am",https://x.com/inan_erotica,インアン,CC BY-NC-ND 4.0
飛び込まず打ち上がろうと決めていた空を目指したくじらの最期,,,"Jul 1, 2025 1:48 pm",https://x.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
未来への種を蒔いてるようだったエンディングノートの隅の落書き,,,"Jul 7, 2025 5:49 pm",https://x.com/umi_tsukitokage,ツキミサキ,CC BY-NC-ND 4.0
選択的社会不適合　逆向きの電車に乗って夏から逃げる,,,"Jun 29, 2025 10:13 pm",https://x.com/iam_yukarigohan,ゆかりごはん,CC BY-NC-ND 4.0
夏の昼廃墟の奥で溶ける影制服の裾カラーシャツ、染み,,,"Jul 6, 2025 4:10 pm",https://x.com/fromshino,篠崎蓮,CC BY-NC-ND 4.0
カーテンに抱き留められて少しずつ風は風ではなくなっていく,,,"Jul 5, 2025 5:19 pm",https://x.com/Shinnsyutu2020,宇祖田都子,CC BY-NC-ND 4.0
ロイコクロリディウム・ナイト　カラコンを取れば愛してくれないでしょう？,,,"Jul 1, 2025 7:38 pm",https://x.com/no_rain_no_kasa,琉生,CC BY-NC-ND 4.0
月が満ちメロンソーダに溶けてゆくあの甘やかさが忘れられずに,,,"Jun 30, 2025 4:08 pm",https://x.com/aoha_tsukise,月瀬 葵葉,CC BY-NC-ND 4.0
アパートの前住人が手懐けたスズメに愛をせがまれる朝,,,"Jul 6, 2025 12:10 pm",https://x.com/teto_starlight,てと,CC BY-NC-ND 4.0
丘歩くハクセキレイの頭揺れ失くした友の言葉を拾う,,,"Jun 30, 2025 5:50 pm",https://x.com/tsubaki4321,椿泰文,CC BY-NC-ND 4.0
いつまでも等間隔の傘でした明月院のブルーは濡れて,,,"Jul 4, 2025 11:25 am",https://x.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
地球儀を正しく割るとにんげんのいない方から歌が聞こえる,,,"Jul 1, 2025 8:06 am",https://x.com/tankapanda,短歌パンダ,CC BY-NC-ND 4.0
来世には姫になるのと言っていた友と仕草のそっくりな猫,,,"Jul 7, 2025 2:48 am",https://x.com/narita_tanka,竜泉寺成田,CC BY-NC-ND 4.0
トーストにお手製レモンカード乗せきみの光で朝が始まる,,,"Jun 30, 2025 4:07 pm",https://x.com/aoha_tsukise,月瀬 葵葉,CC BY-NC-ND 4.0
ほら雨が明日を連れてくる前に眠りましょうよ、しずかな炎,,,"Jul 7, 2025 10:04 pm",https://x.com/88rinrin23,一色凛夏,CC BY-NC-ND 4.0
最愛の貴方が少し振り返りもう逢えないよ、とさよならの遺書,,,"Jul 7, 2025 9:57 pm",https://x.com/uchchu__nei,寧井,CC BY-NC-ND 4.0
まぼろしのようにシロツメクサが咲く　特別支援学校の庭,,,"Jun 30, 2025 8:14 pm",https://x.com/Chiku_tanka,知久,CC BY-NC-ND 4.0
水槽の歪む光で少し酔うネオンテトラのしっぽも揺れる,,,"Jul 6, 2025 11:35 pm",https://x.com/tenran_harugiri,せんぱい,CC BY-NC-ND 4.0
柿柿ピー柿柿ピーピー柿ピーピーピーの時だけ触れる指先,,,"Jun 29, 2025 9:41 pm",https://x.com/chaba_tea1,茶葉,CC BY-NC-ND 4.0
一吹きのウォーターリリーを纏うとき泉の底の記憶が香る,,,"Jul 1, 2025 7:46 am",https://x.com/shienkotonoha,佐竹紫円,CC BY-NC-ND 4.0
利息などつかぬ言葉をめぐらせる二人の地域通貨としての,,,"Jul 7, 2025 11:39 pm",https://x.com/inan_erotica,インアン,CC BY-NC-ND 4.0
生活にガザという名の杭を打ち杓文字に乾く米粒ふたつ,,,"Jul 7, 2025 3:49 pm",https://x.com/nagikawase,川瀬十萠子,CC BY-NC-ND 4.0
iPhoneの「削除しますか」の問いかけに「はい」と答えたさよならあなた,,,"Jul 1, 2025 5:31 pm",https://x.com/rei1628363333,れいこ,CC BY-NC-ND 4.0
この夏の青のどこかで逢えるならレースに透ける風鈴の声,,,"Jun 30, 2025 6:35 pm",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
ステラとは決して呼べない星屑がいつも私のスポットライト,夢を見続けている,,"Jul 7, 2025 8:17 pm",https://x.com/manmarumaruri,静麗,CC BY-NC-ND 4.0
死ぬまでに何回エモくなれたかを競う蝉人間コンテスト,,,"Jul 5, 2025 2:35 pm",https://x.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
君のためにレモネード作ってあげる　殺意もうやむやにしてあげる,,,"Jul 5, 2025 2:37 pm",https://x.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
まだ泣かない泣きたくないと思うとき街路樹越しの空は陶片,,,"Jul 1, 2025 9:44 pm",https://x.com/Linon_non,りのん,CC BY-NC-ND 4.0
UFOだ、って信じたぼくらだけがもうあの町を出て十年になる,,,"Jun 30, 2025 6:22 pm",https://x.com/marja0312tk,まる弥,CC BY-NC-ND 4.0
ラムネってたまに無性に飲みたくてたまに無性に声が聞きたい,,,"Jul 5, 2025 2:53 pm",https://x.com/Yatayosikazu101,箭田儀一,CC BY-NC-ND 4.0
"カオマンガイ作る話で盛り上がり今日は居残る幽霊部員
",,,"Jul 7, 2025 8:52 pm",https://x.com/akiiro3,ყąɱąɠųƈɧı ąƙıɧıཞơ,CC BY-NC-ND 4.0
月にしみるあまい塩味　カーテンをあけたままでもかまいませんか,,,"Jul 1, 2025 8:09 am",https://x.com/tankapanda,短歌パンダ,CC BY-NC-ND 4.0
リビングでするかくれんぼカーテンに小さな足と小さめの足,,,"Jun 30, 2025 9:11 pm",https://x.com/OkadaDouitsu,岡田道一,CC BY-NC-ND 4.0
紫陽花は白いのが好い好きな色忘れるくらいそれぞれの白,,,"Jul 7, 2025 8:37 pm",https://x.com/tenmeiwoshiru1,ぺぺいん,CC BY-NC-ND 4.0
左手で開けてもらったうつくしいピアスの穴がいつまでも膿む,,,"Jul 2, 2025 10:45 pm",https://x.com/nashiorringo,にいたかりんご,CC BY-NC-ND 4.0
かなしみを何に例えたらいいのかと考えた末に怪獣になる,,,"Jul 5, 2025 2:54 pm",https://x.com/Yatayosikazu101,箭田儀一,CC BY-NC-ND 4.0
"かなしくてわらいだしそう一斉にわたしに群がるあめあめあめあめ
",,,"Jun 30, 2025 11:54 pm",https://x.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
チェリーパイが零れてゆく金曜日上手に食べられなくてもいいよ,,,"Jun 30, 2025 4:06 pm",https://x.com/aoha_tsukise,月瀬 葵葉,CC BY-NC-ND 4.0
ユニクロの商品棚でメンズ用ジーンズ蒼くグラデーションす,,,"Jul 7, 2025 8:08 pm",https://x.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
喜捨という言葉の響き美しく教科書でしか知らぬイスラム,,,"Jul 1, 2025 3:11 pm",https://x.com/osorakukajin,奈路 侃,CC BY-NC-ND 4.0
挨拶が「おつかれ」になった君はもうプリンをプッチンしないのだろう,,,"Jun 29, 2025 10:12 pm",https://x.com/iam_yukarigohan,ゆかりごはん,CC BY-NC-ND 4.0
祝日のないカレンダーと紫陽花がもう6月だと教えてくれた,,,"Jul 6, 2025 8:11 am",https://x.com/mouse_not_mouth,ねずみ,CC BY-NC-ND 4.0
七色に入れなかった色たちで開くないしょのにじ会がある,,,"Jul 1, 2025 8:47 am",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
男物の浴衣を着るのは初めてで予想以上にタオルを巻かれた,,,"Jul 1, 2025 3:11 pm",https://x.com/osorakukajin,奈路 侃,CC BY-NC-ND 4.0
まごころをこめて文字を書きなさいあなたの名刺だからとばあばが,歌そのままの意味です。昔ある方から書く文字は名刺のようなものだから丁寧に大切に書いたらいいよと言われ印象に残っています。短歌にすりにあたり祖母からとしました。,,"Jun 25, 2025 5:19 am",https://x.com/mahounomahou,まほう野まほう,CC BY-NC-ND 4.0
わたしたちハッピーターンのセロファンで溢れそうだし光になれる,,,"Jul 3, 2025 1:44 pm",https://x.com/aonosaku31,青野 朔,CC BY-NC-ND 4.0
空梅雨の死刑執行　被害者の「死にたい」の声どこを彷徨う,,,"Jul 6, 2025 12:46 pm",https://x.com/YuzukiSakurai,桜井弓月,CC BY-NC-ND 4.0
なぜきみが泣いているのか問いなさい つまりは愛を疑いなさい,,,"Jul 1, 2025 8:49 am",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
私書箱があったらいいな私書箱の手紙を取りにいくときの靴,,,"Jul 5, 2025 5:19 pm",https://x.com/Shinnsyutu2020,宇祖田都子,CC BY-NC-ND 4.0
必死さが足りないことがかゆかった怠惰由来の低温火傷,,,"Jul 1, 2025 7:35 pm",https://x.com/no_rain_no_kasa,琉生,CC BY-NC-ND 4.0
疲れたな人狼として生きるのは 部長、遠吠え休暇ください,人狼だって絶対疲れてると思うので、遠吠えできるとこまで行く休暇が必要かと思いました,,"Jul 1, 2025 11:05 pm",https://x.com/tyrannos818181,さに。,CC BY-NC-ND 4.0
死ぬ時は勝手口から出ていくよ私のことは気にせず生きて,,,"Jul 6, 2025 9:06 pm",https://x.com/36aoRu1Re4K4AbR,空虚 シガイ,CC BY-NC-ND 4.0
訳もなく泣きたい夜だパープルにスカイツリーは輝いている,,,"Jul 1, 2025 9:45 pm",https://x.com/Linon_non,りのん,CC BY-NC-ND 4.0
逃げるしかなかったはずのわかれみち進んだ先の鮮やかな棘,,,"Jul 1, 2025 8:23 pm",https://x.com/haku_reimi89013 ,白黎海,CC BY-NC-ND 4.0
秋の朝免許返納せし父よ白線に沿い六十年余,6月17日ラジオ石巻たんたか短歌　秀歌佳作,,"Jun 29, 2025 3:31 pm",https://x.com/tsubaki4321,椿泰文,CC BY-NC-ND 4.0
ぽんこつのままでも強くなるために誕生日にはビスコを食べる,,,"Jun 30, 2025 10:49 pm",https://x.com/sinachiku_no_yo,萎竹,CC BY-NC-ND 4.0
二人して一番星を探してる散歩のような登校だった,,,"Jun 30, 2025 9:13 pm",https://x.com/OkadaDouitsu,岡田道一,CC BY-NC-ND 4.0
気をつけて傷つけるのも救うのも全ては言葉、言葉なんだよ,,,"Jul 7, 2025 12:09 am",https://x.com/yui_oribe,織部ゆい,CC BY-NC-ND 4.0
大勢の絵画の呼吸がうるさくてわたしはここでひとり一人だ,,,"Jun 30, 2025 9:02 pm",https://x.com/SdkyvYNyii36997,たな,CC BY-NC-ND 4.0
制服を強制されてもシャンプーの香りする子はいつも正しい,,,"Jul 3, 2025 12:17 am",https://x.com/_the_goldfish_,折戸みおこ,CC BY-NC-ND 4.0
死にたいのほんとの意味は生きたままこの苦しみと別れたいだけ,,,"Jul 6, 2025 6:11 pm",https://x.com/daigakuimo3717,山野たみ,CC BY-NC-ND 4.0
むかついたけどほっとした。きみ、やっと天使の役をやめてくれたね,,,"Jul 7, 2025 8:25 pm",https://x.com/carda_mm,漁火いさな,CC BY-NC-ND 4.0
兄という言葉は僕には重くって行く手に繁る葉桜を見る,,,"Jul 3, 2025 10:08 pm",https://x.com/kootarogo,藤瀬こうたろー,CC BY-NC-ND 4.0
だんまりのあさりを無理にこじ開けて曖昧な死をこの手で明かす,,,"Jun 30, 2025 4:05 pm",https://x.com/cotori_rin,琴里梨央,CC BY-NC-ND 4.0
"スピードを上げておちてく　好きじゃない好きじゃないって助走をつけて

",,,"Jun 30, 2025 8:39 pm",https://x.com/18necco18,宮緖かよ,CC BY-NC-ND 4.0
良心の欠片が疼く俺のせいで大島てるに載ってしまうと,,,"Jul 7, 2025 8:57 pm",https://x.com/nioibanmatsuri1 ,匂蕃茉莉,CC BY-NC-ND 4.0
逆光の方が今ではいいらしくレンズの光る君が綺麗だ,,,"Jun 30, 2025 9:12 pm",https://x.com/OkadaDouitsu,岡田道一,CC BY-NC-ND 4.0
まんまるにトリミングされたワンちゃんが歩けばほろほろほどける綿毛,,,"Jun 30, 2025 4:06 pm",https://x.com/cotori_rin,琴里梨央,CC BY-NC-ND 4.0
包丁がなまくらなのでアボカドの種切れないしまだ指がある,初出：6/13毎日文学『種』,,"Jul 1, 2025 12:21 am",https://x.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
記念日に開けると決めたカニ缶を不動産屋に見つけてもらう,,,"Jun 26, 2025 9:56 pm",https://x.com/short_poem0505,あだむ,CC BY-NC-ND 4.0
何度でも同じ色した波しぶき寄せては返す寄せては返す,,,"Jul 6, 2025 6:15 pm",https://x.com/daigakuimo3717,山野たみ,CC BY-NC-ND 4.0
くちうつしされた氷菓は何色か問われてわたし夏の水彩,自分なら反射的にすぐ飲み込んでしまって答えられないと思う。まぁ、それはそれでよし。,,"Jul 2, 2025 2:15 am",https://x.com/Ns4HhpKEzA10870,サ行,CC BY-NC-ND 4.0
吾子はけふ女神となりし水撒きて小さき虹をこしらへてゐる,,,"Jul 7, 2025 8:58 pm",https://x.com/nioibanmatsuri1 ,匂蕃茉莉,CC BY-NC-ND 4.0
ハロハロが家族会議をはじめます。祖母、妻、娘、タピオカ、わたし,,,"Jun 30, 2025 9:44 pm",https://x.com/Loswell612,白川楼瑠,CC BY-NC-ND 4.0
"元気じゃないから慰めてほしいけど君もたいがい元気ではない
",,,"Jun 30, 2025 4:38 pm",https://x.com/murasaki_zanshi,村崎残滓,CC BY-NC-ND 4.0
忘れないで　洗濯槽で湿ってるゆうれいたちの宴のことを,,,"Jul 1, 2025 4:08 pm",https://x.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
夏からは玄関のない家に住むＡＭラジオで梅雨入りを聞く,,,"Jul 5, 2025 5:18 pm",https://x.com/Shinnsyutu2020,宇祖田都子,CC BY-NC-ND 4.0
強風で傘の骨折れずぶ濡れに張り詰めていた心も折れた,,,"Jun 30, 2025 1:54 pm",https://x.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
懸命に歩んだことを讃えたい履歴書からはみ出た部分も,,,"Jun 30, 2025 1:52 pm",https://x.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
暗黒をを削り凝らせ尖らせて針職人は道具に仕立てる,,,"Jul 1, 2025 4:28 pm",https://x.com/SdkyvYNyii36997,たな,CC BY-NC-ND 4.0
死ぬまでにやっておきたい100のこと　その①君のことを忘れる,,,"Jun 30, 2025 12:46 am",https://x.com/soushin0415,春雷,CC BY-NC-ND 4.0
フェルマータ一粒置かれワイヤレスイヤホン外せば遠のく避暑地,,,"Jul 7, 2025 3:51 pm",https://x.com/nagikawase,川瀬十萠子,CC BY-NC-ND 4.0
調味料棚の並びを変えながら怒るほどでもないかと思う,,,"Jul 5, 2025 2:55 pm",https://x.com/Yatayosikazu101,箭田儀一,CC BY-NC-ND 4.0
硬すぎるアイスと銀のスプーン持ち食べ終わるまで独りでいたい,,,"Jul 6, 2025 6:16 pm",https://x.com/daigakuimo3717,山野たみ,CC BY-NC-ND 4.0
お下がりのショコラウサギを子どもらに遊ばせる時一握の愛,,,"Jul 7, 2025 10:01 pm",https://x.com/88rinrin23,一色凛夏,CC BY-NC-ND 4.0
眠れない夜不健康と文字を編むブルーライトさえ許していたい,眠れない夜、頭から文字が溢れ出す。夜更かしは不健康だけどいい文が書けたら健康もブルーライトも許してくれそう。だと思って書いたもの,,"Jul 7, 2025 10:31 pm",https://x.com/nakanicu,Naｶに句,CC BY-NC-ND 4.0
ハッピーとアンハッピーが押し寄せる波間にそっとタマゴを落とす,,,"Jul 6, 2025 12:11 pm",https://x.com/teto_starlight,てと,CC BY-NC-ND 4.0
情熱が赤いだなんて高温になるほど青く燃える炎だ,,,"Jul 1, 2025 8:48 am",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
蟹挟みされて無邪気に笑ってたじゃれ合っていて面白かった,,,"Jun 30, 2025 1:53 pm",https://x.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
泉より油田に近い二歳児に湧き出す元気一千バレル,,,"Jul 5, 2025 11:35 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
君は何も言わないけれど美術館で歩く速度が合っていること,,,"Jul 5, 2025 2:36 pm",https://x.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
